"EPI_ISL_33557","PB2: EPI189022 / PB1: EPI189023 / PA: EPI189024 / HA: EPI189025 / NP: EPI189026 / NA: EPI189027 / MP: EPI189028 / NS: EPI189029","A/Naypyitaw/M499/2008","A / H1N1","seasonal",,"Asia / Myanmar","Human","Unknown user","Public Domain Database Import",,,,"M499","2008",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_33556","PB2: EPI189014 / PB1: EPI189015 / PA: EPI189016 / HA: EPI189017 / NP: EPI189018 / NA: EPI189019 / MP: EPI189020 / NS: EPI189021","A/Yangon/M285/2008","A / H1N1","seasonal",,"Asia / Myanmar / Yangon Division","Human","Unknown user","Public Domain Database Import",,,,"M285","2008",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_33550","PB2: EPI188990 / PB1: EPI188989 / PA: EPI188988 / HA: EPI188983 / NP: EPI188986 / NA: EPI188985 / MP: EPI188984 / NS: EPI188987","A/New York/3498/2009","A / H1N1","swl",,"North America / United States / New York / Nassau County","Human","Unknown user","Public Domain Database Import",,,,"3498","2009-05-12",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_33544","PB2: EPI188942 / PB1: EPI188941 / PA: EPI188940 / HA: EPI188935 / NP: EPI188938 / NA: EPI188937 / MP: EPI188936 / NS: EPI188939","A/New York/3545/2009","A / H1N1","swl",,"North America / United States / New York / Rockland County","Human","Unknown user","Public Domain Database Import",,,,"3545","2009-05-16",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_32647","PB2: EPI186690 / PB1: EPI186830 / PA: EPI186810 / HA: EPI186710 / NP: EPI186770 / NA: EPI186750 / MP: EPI186730 / NS: EPI186790","A/Canada-QC/RV1954/2009","A / H1N1","swl",,"North America / Canada / Quebec","Human","Unknown user","Public Domain Database Import",,,,"RV1954","2009-05-17",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_32640","PB2: EPI186683 / PB1: EPI186823 / PA: EPI186803 / HA: EPI186703 / NP: EPI186763 / NA: EPI186743 / MP: EPI186723 / NS: EPI186783","A/Mexico/InDRE13551/2009","A / H1N1","swl",,"North America / Mexico","Human","Unknown user","Public Domain Database Import",,,,"InDRE13551","2009-04-28","isolate NML MX2106",,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_32639","PB2: EPI186682 / PB1: EPI186822 / PA: EPI186802 / HA: EPI186702 / NP: EPI186762 / NA: EPI186742 / MP: EPI186722 / NS: EPI186782","A/Mexico/InDRE13547/2009","A / H1N1","swl",,"North America / Mexico","Human","Unknown user","Public Domain Database Import",,,,"InDRE13547","2009-04-27","isolate NML MX2102",,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_32516","PB2: EPI186469 / PB1: EPI186466 / PA: EPI186470 / HA: EPI186463 / NP: EPI186467 / NA: EPI186464 / MP: EPI186468 / NS: EPI186465","A/England/220/2009","A / H1N1","swl","C1","Europe / United Kingdom / City of London","Human","Monica Galiano (Centre for Infections, Health Protection Agency)","Health Protection Agency (HPA) ",,,,,"2009-05-02",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_31868","PB2: EPI185053 / PB1: EPI185054 / PA: EPI185055 / HA: EPI185056 / NP: EPI185057 / NA: EPI185058 / MP: EPI185059 / NS: EPI185060","A/Israel/276/2009","A / H1N1","swl",,"Asia / Israel","Human","Unknown user","Public Domain Database Import",,,,"276","2009",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_31859","PB2: EPI184959 / PB1: EPI184958 / PA: EPI184957 / HA: EPI184952 / NP: EPI184955 / NA: EPI184954 / MP: EPI184953 / NS: EPI184956","A/Kagoshima/1/2009","A / H1N1","swl","MDCK1","Asia / Japan / Kagoshima","Human","Unknown user","Public Domain Database Import",,,,"1","2009-06-13",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_31858","PB2: EPI184951 / PB1: EPI184950 / PA: EPI184949 / HA: EPI184944 / NP: EPI184947 / NA: EPI184946 / MP: EPI184945 / NS: EPI184948","A/Iwate/2/2009","A / H1N1","swl","MDCK1","Asia / Japan / Iwate","Human","Unknown user","Public Domain Database Import",,,,"2","2009-06-18",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_31667","PB2: EPI184652 / PB1: EPI184651 / PA: EPI184645 / HA: EPI184646 / NP: EPI184649 / NA: EPI184647 / MP: EPI184648 / NS: EPI184650","A/Beijing/502/2009","A / H1N1","swl",,"Asia / China / Beijing Municipality","Human","Unknown user","Public Domain Database Import",,,,"502","2009-05-20",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_31653","PB2: EPI184598 / PB1: EPI184599 / PA: EPI186847 / HA: EPI186848 / NP: EPI186850 / NA: EPI186846 / MP: EPI184601 / NS: EPI184600","A/Shanghai/143T/2009","A / H1N1","swl",,"Asia / China / Shanghai Municipality","Human","Unknown user","Public Domain Database Import",,,,"143T","2009-06-06",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_31545","PB2: EPI184282 / PB1: EPI184281 / PA: EPI184283 / HA: EPI184284 / NP: EPI184279 / NA: EPI184285 / MP: EPI184286 / NS: EPI184280","A/Luxembourg/43/2009","A / H1N1","swl",,"Europe / Luxembourg / District de Luxembourg / Ville de Luxembourg","Human","Unknown user","Public Domain Database Import",,,,"43","2009-06-01",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_31456","PB2: EPI183841 / PB1: EPI183840 / PA: EPI183839 / HA: EPI183834 / NP: EPI183837 / NA: EPI183836 / MP: EPI183835 / NS: EPI183838","A/New York/3348/2009","A / H1N1","swl",,"North America / United States / New York / The Bronx","Human","Unknown user","Public Domain Database Import",,,,"3348","2009-04-28",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30974","PB2: EPI182800 / PB1: EPI182799 / PA: EPI182798 / HA: EPI182793 / NP: EPI182796 / NA: EPI182795 / MP: EPI182794 / NS: EPI182797","A/New York/3313/2009","A / H1N1","swl",,"North America / United States / New York / Onondaga County","Human","Unknown user","Public Domain Database Import",,,,"3313","2009-05-04",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30700","PB2: EPI181763 / PB1: EPI181760 / PA: EPI184348 / HA: EPI181762 / NP: EPI181758 / NA: EPI181759 / MP: EPI181757 / NS: EPI181761","A/Rhode Island/02/2009","A / H1N1","swl","C1","North America / United States / Rhode Island","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009718871",,,"2","2009-04-28",,,"A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30692","PB2: EPI181732 / PB1: EPI181731 / PA: EPI181730 / HA: EPI181725 / NP: EPI181728 / NA: EPI181727 / MP: EPI181726 / NS: EPI181729","A/New York/3199/2009","A / H1N1","swl",,"North America / United States / New York / Queens County","Human","Unknown user","Public Domain Database Import",,,,"3199","2009-04-28",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30691","PB2: EPI181724 / PB1: EPI181723 / PA: EPI181722 / HA: EPI181717 / NP: EPI181720 / NA: EPI181719 / MP: EPI181718 / NS: EPI181721","A/New York/3190/2009","A / H1N1","swl",,"North America / United States / New York","Human","Unknown user","Public Domain Database Import",,,,"3190","2009-04-29",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30690","PB2: EPI181716 / PB1: EPI181715 / PA: EPI181714 / HA: EPI181709 / NP: EPI181712 / NA: EPI181711 / MP: EPI181710 / NS: EPI181713","A/New York/3188/2009","A / H1N1","swl",,"North America / United States / New York","Human","Unknown user","Public Domain Database Import",,,,"3188","2009-04-28",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30689","PB2: EPI181708 / PB1: EPI181707 / PA: EPI181706 / HA: EPI181701 / NP: EPI181704 / NA: EPI181703 / MP: EPI181702 / NS: EPI181705","A/New York/3187/2009","A / H1N1","swl",,"North America / United States / New York","Human","Unknown user","Public Domain Database Import",,,,"3187","2009-05-01",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30623","PB2: EPI181347 / PB1: EPI181348 / PA: EPI181349 / HA: EPI181350 / NP: EPI181351 / NA: EPI181352 / MP: EPI181353 / NS: EPI181354","A/Beijing/3/2009","A / H1N1","swl",,"Asia / China / Beijing Municipality","Human","Unknown user","Public Domain Database Import",,,,"3","2009-05-20",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30620","PB2: EPI181315 / PB1: EPI181316 / PA: EPI181317 / HA: EPI181318 / NP: EPI181319 / NA: EPI181320 / MP: EPI181321 / NS: EPI181322","A/Zhejiang/1/2009","A / H1N1","swl",,"Asia / China / Zhejiang Province","Human","Unknown user","Public Domain Database Import",,,,"1","2009-05-23",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30570","PB2: EPI181067 / PB1: EPI181066 / PA: EPI181065 / HA: EPI181060 / NP: EPI181063 / NA: EPI181062 / MP: EPI181061 / NS: EPI181064","A/New York/3242/2009","A / H1N1","swl",,"North America / United States / New York / Queens County","Human","Unknown user","Public Domain Database Import",,,,"3242","2009",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30533","PB2: EPI180752 / PB1: EPI180753 / PA: EPI180754 / HA: EPI180755 / NP: EPI180756 / NA: EPI180757 / MP: EPI180758 / NS: EPI180759","A/Mexico/47N/2009","A / H1N1","swl","MDCK 2","North America / Mexico / Federal District","Human","Unknown user","Public Domain Database Import",,,,"47N","2009-04-25",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30523","PB2: EPI180797 / PB1: EPI180788 / PA: EPI180779 / HA: EPI217347 / NP: EPI181183 / NA: EPI217348 / MP: EPI180770 / NS: EPI181192","A/Amagasaki/1/2009","A / H1N1","swl","MDCK1","Asia / Japan / Hyogo / Amagasaki","Human","Unknown user","Public Domain Database Import",,"Ujike,M.; Obuchi,M.; Tashiro,M.; Odagiri,T.",,"1","2009",,"2009-12-08",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30519","PB2: EPI180698 / PB1: EPI180697 / PA: EPI180696 / HA: EPI180691 / NP: EPI180694 / NA: EPI180693 / MP: EPI180692 / NS: EPI180695","A/Beijing/3/2009","A / H1N1","swl","C1","Asia / China / Beijing Municipality","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,,,,"2009-05-20",,,,,"Resistant","Sensitive","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_30518","PB2: EPI180690 / PB1: EPI180689 / PA: EPI180688 / HA: EPI180683 / NP: EPI180686 / NA: EPI180685 / MP: EPI180684 / NS: EPI180687","A/Beijing/01/2009","A / H1N1","swl","C1","Asia / China / Beijing Municipality","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,,,,"2009-05-15",,,,,"Resistant","Sensitive","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_30468","PB2: EPI180441 / PB1: EPI181048 / PA: EPI181047 / HA: EPI181043 / NP: EPI180437 / NA: EPI181045 / MP: EPI181044 / NS: EPI181046","A/New York/3232/2009","A / H1N1","swl",,"North America / United States / New York","Human","Unknown user","Public Domain Database Import",,,,"3232","2009-04-30",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30458","PB2: EPI180369 / PB1: EPI180368 / PA: EPI180367 / HA: EPI180362 / NP: EPI180365 / NA: EPI180364 / MP: EPI180363 / NS: EPI180366","A/New York/3219/2009","A / H1N1","swl",,"North America / United States / New York","Human","Unknown user","Public Domain Database Import",,,,"3219","2009",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30456","PB2: EPI180737 / PB1: EPI180738 / PA: EPI180739 / HA: EPI180345 / NP: EPI180740 / NA: EPI180741 / MP: EPI180742 / NS: EPI180743","A/Norway/1168/2009","A / H1N1","swl",,"Europe / Norway / Oslo Fylke","Human","Unknown user","Public Domain Database Import",,,,"1168","2009-05-07",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30436","PB2: EPI180275 / PB1: EPI180274 / PA: EPI180273 / HA: EPI180270 / NP: EPI180272 / NA: EPI180271 / MP: EPI180276 / NS: EPI180277","A/Shandong/1/2009","A / H1N1","swl",,"Asia / China / Shandong Province","Human","Unknown user","Public Domain Database Import",,,,"1","2009-05-10",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30233","PB2: EPI179852 / PB1: EPI179851 / PA: EPI179850 / HA: EPI179845 / NP: EPI179848 / NA: EPI179847 / MP: EPI179846 / NS: EPI179849","A/Managua/4412.01/2008","A / H1N1","seasonal","MDCK 1","North America / Nicaragua / Managua","Human","Unknown user","Public Domain Database Import",,,,"4412,01","2008-11-06",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30230","PB2: EPI179828 / PB1: EPI179827 / PA: EPI179826 / HA: EPI179821 / NP: EPI179824 / NA: EPI179823 / MP: EPI179822 / NS: EPI179825","A/Managua/3759.02/2008","A / H1N1","seasonal","MDCK 1","North America / Nicaragua / Managua","Human","Unknown user","Public Domain Database Import",,,,"3759,02","2008-08-16",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30190","PB2: EPI179555 / PB1: EPI179554 / PA: EPI179552 / HA: EPI179551 / NP: EPI179553 / NA: EPI179550 / MP: EPI184309 / NS: EPI179549","A/New York/21/2009","A / H1N1","swl","E2","North America / United States / New York","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712416",,,"21","2009-04-24",,,,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30123","PB2: EPI179543 / PB1: EPI184396 / PA: EPI179542 / HA: EPI179219 / NP: EPI179220 / NA: EPI179218 / MP: EPI179217 / NS: EPI179221","A/New Jersey/04/2009","A / H1N1","swl","C1","North America / United States / New Jersey","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009718802",,,"4","2009",,,,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30120","PB2: EPI179207 / PB1: EPI221204 / PA: EPI179573 / HA: EPI179205 / NP: EPI179208 / NA: EPI183279 / MP: EPI194280 / NS: EPI179206","A/Washington/09/2009","A / H1N1","swl","C1","North America / United States / Washington","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009719158",,,"9","2009-04-28",,"2009-12-02","A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"PB2:GQ160576, PA:GQ200261, HA:GQ160578, NP:GQ160575, NA:GQ323543, MP:GQ894837, NS:GQ160577"
"EPI_ISL_30117","PB2: EPI184318 / PB1: EPI179193 / PA: EPI189186 / HA: EPI179189 / NP: EPI179194 / NA: EPI179192 / MP: EPI179190 / NS: EPI179191","A/Texas/22/2009","A / H1N1","swl","C1","North America / United States / Texas","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009718735",,,"22","2009-04-26",,,"A/CALIFORNIA/07/2009-LIKE (H1N1) V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30100","PB2: EPI179127 / PB1: EPI179128 / PA: EPI179511 / HA: EPI179124 / NP: EPI179129 / NA: EPI179126 / MP: EPI179125 / NS: EPI189120","A/Florida/04/2009","A / H1N1","swl","C1","North America / United States / Florida","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009718805",,,"4","2009-04-27",,,"A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_30067","PB2: EPI178997 / PB1: EPI179039 / PA: EPI179031 / HA: EPI179003 / NP: EPI179021 / NA: EPI179014 / MP: EPI179008 / NS: EPI179026","A/Canada-NS/RV1536/2009","A / H1N1","swl",,"North America / Canada / Nova Scotia","Human","Unknown user","Public Domain Database Import",,,,"RV1536","2009",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29990","PB2: EPI179571 / PB1: EPI178490 / PA: EPI179570 / HA: EPI178487 / NP: EPI178492 / NA: EPI178488 / MP: EPI178489 / NS: EPI178491","A/Texas/15/2009","A / H1N1","swl","C1","North America / United States / Texas","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712663",,,"15","2009-04-15",,,,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29967","PB2: EPI179535 / PB1: EPI179276 / PA: EPI189143 / HA: EPI185403 / NP: EPI178450 / NA: EPI178449 / MP: EPI189144 / NS: EPI178448","A/Nebraska/02/2009","A / H1N1","swl","C1","North America / United States / Nebraska","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009718731",,,"2","2009-04",,,,,"Unknown","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29962","PB2: EPI185419 / PB1: EPI185420 / PA: EPI227922 / HA: EPI178432 / NP: EPI178434 / NA: EPI178433 / MP: EPI273610 / NS: EPI178504","A/Ohio/07/2009","A / H1N1","swl","E2","North America / United States / Ohio","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712392",,,"7","2009-04-24",,"2010-08-04",,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"PB2:GQ377080, PB1:GQ377081, HA:GQ117100, NP:GQ117098, NA:GQ117099, NS:GQ168872"
"EPI_ISL_29960","PB2: EPI179520 / PB1: EPI179131 / PA: EPI185397 / HA: EPI178425 / NP: EPI178427 / NA: EPI178426 / MP: EPI189122 / NS: EPI179130","A/Kansas/02/2009","A / H1N1","swl","C1","North America / United States / Kansas","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712381",,,"2","2009-04-24","human case of pandemic H1N1 influenza",,"A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",54,"M",,,,,,,,,,"yes"
"EPI_ISL_29955","PB2: EPI179506 / PB1: EPI185375 / PA: EPI185374 / HA: EPI178397 / NP: EPI178401 / NA: EPI178400 / MP: EPI178398 / NS: EPI178399","A/Arizona/01/2009","A / H1N1","swl","MX/C1","North America / United States / Arizona","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712590",,,"1","2009-04-22",,,"A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29953","PB2: EPI178388 / PB1: EPI178389 / PA: EPI178386 / HA: EPI178383 / NP: EPI178390 / NA: EPI178387 / MP: EPI178384 / NS: EPI178385","A/California/14/2009","A / H1N1","swl","C1","North America / United States / California","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712438",,,"14","2009-04-25",,,,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29801","PB2: EPI185305 / PB1: EPI185306 / PA: EPI185307 / HA: EPI185304 / NP: EPI185308 / NA: EPI185309 / MP: EPI185310 / NS: EPI185311","A/Toronto/3141/2009","A / H1N1","swl",,"North America / Canada / Ontario","Human","Unknown user","Public Domain Database Import",,,,"3141","2009-04-24",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29778","PB2: EPI177685 / PB1: EPI177684 / PA: EPI177683 / HA: EPI177678 / NP: EPI177681 / NA: EPI177680 / MP: EPI177679 / NS: EPI177682","A/Managua/3027.01/2008","A / H1N1","seasonal","MDCK 1","North America / Nicaragua / Managua","Human","Unknown user","Public Domain Database Import",,,,"3027,01","2008-06-24",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29736","PB2: EPI179180 / PB1: EPI179181 / PA: EPI177371 / HA: EPI177370 / NP: EPI185418 / NA: EPI183237 / MP: EPI177373 / NS: EPI177372","A/Ohio/07/2009","A / H1N1","swl","C1-NP WASH","North America / United States / Ohio","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712393",,,"7","2009-04-24",,,,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29645","PB2: EPI176782 / PB1: EPI176781 / PA: EPI176780 / HA: EPI176775 / NP: EPI176778 / NA: EPI176777 / MP: EPI176776 / NS: EPI176779","A/Puerto Rico/8-SV3/1934","A / H1N1","seasonal","Egg 3","North America / Puerto Rico","Human","Unknown user","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,"8-SV3","1933",,"2010-04-12",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29633","PB2: EPI176686 / PB1: EPI176685 / PA: EPI176684 / HA: EPI176679 / NP: EPI176682 / NA: EPI176681 / MP: EPI176680 / NS: EPI176683","A/Florida/UR07-0026/2008","A / H1N1","seasonal",,"North America / United States / Florida","Human","Unknown user","Public Domain Database Import",,,,"UR07-0026","2008-02-15",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_29614","PB2: EPI185358 / PB1: EPI177340 / PA: EPI177339 / HA: EPI177338 / NP: EPI176602 / NA: EPI176601 / MP: EPI179082 / NS: EPI185357","A/Mexico/4108/2009","A / H1N1","swl","C1-IR","North America / Mexico","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2009712386",,"Laboratorio de Virus Respiratorio","4108","2009-04-03",,"2010-04-12",,,"Resistant","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_28895","PB2: EPI174161 / PB1: EPI174160 / PA: EPI174159 / HA: EPI174154 / NP: EPI174157 / NA: EPI174156 / MP: EPI174155 / NS: EPI174158","A/Kentucky/UR07-0061/2008","A / H1N1","seasonal",,"North America / United States / Kentucky","Human","Unknown user","Public Domain Database Import",,,,"UR07-0061","2008-02-20",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_28893","PB2: EPI174145 / PB1: EPI174144 / PA: EPI174143 / HA: EPI174138 / NP: EPI174141 / NA: EPI174140 / MP: EPI174139 / NS: EPI174142","A/Florida/UR07-0022/2008","A / H1N1","seasonal",,"North America / United States / Florida","Human","Unknown user","Public Domain Database Import",,,,"UR07-0022","2008-02-14",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_28865","PB2: EPI173920 / PB1: EPI173919 / PA: EPI173918 / HA: EPI173913 / NP: EPI173916 / NA: EPI173915 / MP: EPI173914 / NS: EPI173917","A/Vermont/UR06-0330/2007","A / H1N1","seasonal",,"North America / United States / Vermont","Human","Unknown user","Public Domain Database Import",,,,"UR06-0330","2007-02-16",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_25712","PB2: EPI168126 / PB1: EPI168122 / PA: EPI168124 / HA: EPI168120 / NP: EPI168127 / NA: EPI168123 / MP: EPI168125 / NS: EPI168121","A/England/493/2006","A / H1N1","seasonal",,"Europe / United Kingdom","Human","Unknown user","Public Domain Database Import",,,,"493","2006-04-10",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_25711","PB2: EPI168116 / PB1: EPI168119 / PA: EPI168118 / HA: EPI168112 / NP: EPI168114 / NA: EPI168113 / MP: EPI168117 / NS: EPI168115","A/England/26/2008","A / H1N1","seasonal",,"Europe / United Kingdom","Human","Unknown user","Public Domain Database Import",,,,"26","2008-01-09",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_19107","PB2: EPI152800 / PB1: EPI152799 / PA: EPI152798 / HA: EPI152793 / NP: EPI152796 / NA: EPI152795 / MP: EPI152794 / NS: EPI152797","A/Ohio/UR06-0591/2007","A / H1N1","seasonal",,"North America / United States / Ohio","Human","Unknown user","Public Domain Database Import",,,,"UR06-0591","2007-03-12",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_19102","PB2: EPI152760 / PB1: EPI152759 / PA: EPI152758 / HA: EPI152753 / NP: EPI152756 / NA: EPI152755 / MP: EPI152754 / NS: EPI152757","A/Virginia/UR06-0107/2007","A / H1N1","seasonal",,"North America / United States / Virginia","Human","Unknown user","Public Domain Database Import",,,,"UR06-0107","2007-01-29",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
